joint_number,J. len [ft],Wt [in],dist_to_us_weld,dist_to_ds_weld,distance_along_line,feature_type,ID/OD,depth_percent,Depth [in],OD Reduction [%],OD Reduction [in],Comments,Anomalies per Joint,Tool Velocity [ft/s],Elevation [ft],Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),MOP [PSI],SMYS [PSI],Seam Type,Pdesign [PSI],B31G Psafe [PSI],B31G Pburst [PSI],Mod B31G Psafe [PSI],Mod B31G Pburst [PSI],Effective Area Psafe [PSI],Effective Area Pburst [PSI],ERF,RPR,run_year,row_index,distance_raw_m,dist_to_us_weld_m,clock_position_deg,length_mm,width_mm,distance_corrected_m
12890.0,,0.344,-24.4,15.76,46449.27,metal loss,External,13.0,0.045,,,,,0.7,144.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.63,2039.16,,,,,,,2015,3087,14157.737496,-7.43712,127.0,27.94,45.974,14157.737496
12890.0,,0.344,-24.66,15.49,46449.54,metal loss,External,11.0,0.038,,,,,0.7,144.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3088,14157.819792,-7.516368000000001,125.5,16.002,30.987999999999996,14157.819792
12890.0,,0.344,-25.0,15.15,46449.88,metal loss,External,21.0,0.072,,,,,0.7,144.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.28,2044.23,1544.19,2144.07,1544.46,2144.44,0.75,1.85,2015,3089,14157.923424,-7.62,124.0,14.985999999999999,29.971999999999998,14157.923424
12890.0,,0.344,-26.62,13.53,46451.5,metal loss,External,18.0,0.062,,,,,0.7,144.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.5,2043.14,,,,,,,2015,3090,14158.4172,-8.113776000000001,225.0,18.034,28.955999999999996,14158.4172
12900.0,,0.344,-39.2,0.87,46504.23,metal loss,External,29.0,0.1,,,,,0.7,146.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.95,2038.22,1539.19,2137.13,1540.18,2138.5,0.75,1.84,2015,3092,14174.489304000002,-11.948160000000001,217.0,18.034,117.09400000000001,14174.489304000002
12910.0,,0.344,-0.83,20.73,46505.92,metal loss,External,14.0,0.048,,,,,0.7,146.11,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.72,2046.22,,,,,,,2015,3094,14175.004416,-0.252984,148.5,14.985999999999999,32.004,14175.004416
12910.0,,0.344,-6.04,15.51,46511.14,metal loss,External,14.0,0.048,,,,,0.7,146.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.26,2048.36,,,,,,,2015,3095,14176.595472,-1.8409920000000002,215.5,8.889999999999999,18.034,14176.595472
12970.0,,0.344,-23.39,9.68,46721.34,metal loss,External,16.0,0.055,,,,,0.7,137.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.79,2024.1,,,,,,,2015,3102,14240.664432,-7.129272,162.5,40.894,75.946,14240.664432
12980.0,,0.344,-4.89,35.27,46735.91,metal loss,External,13.0,0.045,,,,,0.7,133.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.08,2037.0,,,,,,,2015,3104,14245.105368000002,-1.490472,43.0,30.987999999999996,40.132,14245.105368000002
13000.0,,0.344,-15.23,25.37,46796.38,metal loss,External,11.0,0.038,,,,,0.7,133.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3109,14263.536624,-4.642104000000001,23.0,48.00599999999999,19.049999999999997,14263.536624
13000.0,,0.344,-15.28,25.32,46796.43,metal loss,External,12.0,0.041,,,,,0.7,133.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3110,14263.551864000001,-4.657344,17.0,48.00599999999999,14.985999999999999,14263.551864000001
13000.0,,0.344,-17.54,23.06,46798.69,metal loss,External,13.0,0.045,,,,,0.7,134.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.08,2039.78,,,,,,,2015,3111,14264.240712,-5.346192,34.0,26.924,50.038,14264.240712
13000.0,,0.344,-19.11,21.49,46800.26,metal loss,External,12.0,0.041,,,,,0.7,135.13,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3112,14264.719248000001,-5.824728,338.0,52.06999999999999,48.00599999999999,14264.719248000001
13000.0,,0.344,-25.32,15.28,46806.47,metal loss,External,10.0,0.034,,,,,0.7,137.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3113,14266.612056000002,-7.717536000000001,249.0,13.97,40.132,14266.612056000002
13000.0,,0.344,-25.59,15.01,46806.74,metal loss,External,18.0,0.062,,,,,0.7,137.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.3,2045.64,,,,,,,2015,3114,14266.694352,-7.799832,7.0,13.97,32.004,14266.694352
13000.0,,0.344,-25.61,14.99,46806.76,metal loss,External,30.0,0.103,,,,,0.7,137.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.6,2037.73,1538.76,2136.53,1539.84,2138.03,0.75,1.84,2015,3115,14266.700448000001,-7.805928000000001,345.0,18.034,29.971999999999998,14266.700448000001
13000.0,,0.344,-26.23,14.38,46807.38,metal loss,External,17.0,0.058,,,,,0.7,137.81,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.79,2043.55,,,,,,,2015,3116,14266.889423999999,-7.994904000000001,322.0,18.034,32.004,14266.889423999999
13000.0,,0.344,-26.44,14.16,46807.59,metal loss,External,12.0,0.041,,,,,0.7,137.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3117,14266.953432,-8.058912000000001,253.5,9.906,24.892,14266.953432
13000.0,,0.344,-26.56,14.05,46807.71,metal loss,External,17.0,0.058,,,,,0.7,137.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.23,2046.93,,,,,,,2015,3118,14266.990008,-8.095488,252.5,11.937999999999999,32.004,14266.990008
13010.0,,0.344,-16.04,0.21,46837.79,metal loss,External,18.0,0.062,,,near girth weld,,0.7,146.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.68,2014.23,,,,,,,2015,3120,14276.158392000001,-4.888992,286.5,45.974,17.018,14276.158392000001
13010.0,,0.344,-16.06,0.19,46837.81,metal loss,External,16.0,0.055,,,near girth weld,,0.7,146.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.96,2013.24,,,,,,,2015,3121,14276.164488,-4.895087999999999,252.5,51.053999999999995,92.964,14276.164488
13020.0,,0.344,-0.68,39.32,46838.68,metal loss,External,15.0,0.052,,,,,0.7,146.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1447.9,2010.38,,,,,,,2015,3123,14276.429664000001,-0.20726400000000003,125.0,56.13399999999999,25.907999999999998,14276.429664000001
13020.0,,0.344,-0.97,39.03,46838.97,cluster,External,24.0,0.083,,,,,0.7,147.0,,,,1160.0,65000.0,,1342.0,1466.57,2036.29,1537.74,2135.12,1538.3,2135.89,0.75,1.84,2015,3124,14276.518056,-0.29565600000000003,203.0,21.843999999999998,93.726,14276.518056
13040.0,,0.344,-26.26,13.78,46944.38,metal loss,External,16.0,0.055,,,,,0.7,164.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.41,2015.25,,,,,,,2015,3127,14308.647024,-8.004048000000001,349.5,49.022,56.13399999999999,14308.647024
13100.0,,0.344,-34.39,5.71,47192.06,Dent,,,,1.0,0.24,Possible wrinkle; Sleeved,,0.7,144.8,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3136,14384.139888,-10.482072,179.5,67.564,390.14399999999995,14384.139888
13110.0,,0.344,-5.77,28.19,47203.53,metal loss,External,12.0,0.041,,,,,0.7,140.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3140,14387.635944,-1.758696,215.0,23.114,50.038,14387.635944
13110.0,,0.344,-8.7,25.25,47206.47,metal loss,External,13.0,0.045,,,,,0.7,139.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.23,2039.99,,,,,,,2015,3141,14388.532056000002,-2.65176,65.0,26.924,37.083999999999996,14388.532056000002
13110.0,,0.344,-8.81,25.15,47206.57,metal loss,External,12.0,0.041,,,,,0.7,139.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3142,14388.562536000001,-2.6852880000000003,289.0,32.004,43.942,14388.562536000001
13110.0,,0.344,-9.15,24.8,47206.92,metal loss,External,12.0,0.041,,,,,0.7,139.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3143,14388.669216,-2.78892,282.0,21.081999999999997,30.987999999999996,14388.669216
13110.0,,0.344,-9.43,24.53,47207.19,metal loss,External,14.0,0.048,,,,,0.7,139.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.31,2045.66,,,,,,,2015,3144,14388.751512,-2.874264,67.5,16.002,27.94,14388.751512
13170.0,,0.344,-0.6,11.13,47319.31,metal loss,External,11.0,0.038,,,,,0.7,156.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3157,14422.925688,-0.18288000000000001,168.5,30.987999999999996,40.894,14422.925688
13170.0,,0.344,-10.88,0.85,47329.59,metal loss,External,10.0,0.034,,,,,0.7,159.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3161,14426.059032,-3.3162240000000005,133.0,12.953999999999999,26.924,14426.059032
13180.0,,0.344,-0.4,9.56,47330.84,metal loss,External,10.0,0.034,,,,,0.7,159.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3163,14426.440032,-0.12192000000000001,224.0,12.953999999999999,24.892,14426.440032
13190.0,,0.344,-0.63,20.41,47341.04,metal loss,External,12.0,0.041,,,Recoat,,0.7,163.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3166,14429.548992000002,-0.192024,25.0,14.985999999999999,27.94,14429.548992000002
13190.0,,0.344,-0.8,20.25,47341.2,metal loss,External,17.0,0.058,,,Recoat,,0.7,163.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.0,2045.22,,,,,,,2015,3168,14429.59776,-0.24384000000000003,149.0,14.985999999999999,177.03799999999998,14429.59776
13200.0,,0.344,-12.02,28.09,47373.47,metal loss,External,14.0,0.048,,,,,0.7,172.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.85,2047.79,,,,,,,2015,3172,14439.433656000001,-3.663696,5.5,10.921999999999999,25.907999999999998,14439.433656000001
13200.0,,0.344,-12.1,28.0,47373.55,metal loss,External,34.0,0.117,,,,,0.7,172.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1438.77,1997.7,1504.76,2089.33,1510.1,2096.73,0.77,1.8,2015,3173,14439.458040000001,-3.6880800000000002,10.0,37.083999999999996,32.004,14439.458040000001
13200.0,,0.344,-12.52,27.59,47373.97,metal loss,External,43.0,0.148,,,,,0.7,173.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1452.89,2017.3,1520.74,2111.52,1524.89,2117.27,0.76,1.82,2015,3174,14439.586056000002,-3.816096,2.0,23.875999999999998,46.99,14439.586056000002
13200.0,,0.344,-12.74,27.36,47374.19,cluster,External,53.0,0.182,,,,,0.7,173.09,,,,1160.0,65000.0,,1342.0,1398.21,1941.38,1450.3,2013.7,1462.46,2030.59,0.8,1.74,2015,3175,14439.653112000002,-3.8831520000000004,4.5,39.878,68.58,14439.653112000002
13200.0,,0.344,-38.92,1.19,47400.36,cluster,External,41.0,0.141,,,,,0.7,178.84,,,,1160.0,65000.0,,1342.0,1326.98,1842.48,1362.09,1891.22,1442.57,2002.98,0.85,1.63,2015,3176,14447.629728000002,-11.862816,154.5,82.80399999999999,106.934,14447.629728000002
13200.0,,0.344,-38.99,1.12,47400.44,metal loss,External,15.0,0.052,,,,,0.7,178.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.17,2042.68,,,,,,,2015,3177,14447.654112000002,-11.884152000000002,130.5,21.081999999999997,65.024,14447.654112000002
13200.0,,0.344,-39.14,0.96,47400.59,metal loss,External,18.0,0.062,,,,,0.7,178.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.1,2046.75,,,,,,,2015,3181,14447.699832,-11.929872000000001,137.0,11.937999999999999,32.004,14447.699832
13200.0,,0.344,-39.25,0.86,47400.7,metal loss,External,12.0,0.041,,,,,0.7,178.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3184,14447.73336,-11.9634,216.0,23.875999999999998,28.955999999999996,14447.73336
13210.0,,0.344,-0.79,39.24,47402.35,metal loss,External,12.0,0.041,,,,,0.7,179.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3190,14448.236280000001,-0.24079200000000003,132.0,45.974,62.992,14448.236280000001
13210.0,,0.344,-0.99,39.05,47402.54,metal loss,External,14.0,0.048,,,,,0.7,179.19,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,3195,14448.294192000001,-0.301752,289.5,18.034,28.955999999999996,14448.294192000001
13570.0,,0.344,-7.6,0.27,48607.89,metal loss,External,14.0,0.048,,,near girth weld,,0.7,102.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.64,2039.17,,,,,,,2015,3252,14815.684872,-2.31648,174.5,26.924,147.066,14815.684872
13570.0,,0.344,-7.64,0.23,48607.92,metal loss,External,18.0,0.062,,,near girth weld,,0.7,102.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.01,2038.3,,,,,,,2015,3253,14815.694016,-2.328672,122.5,23.875999999999998,117.09400000000001,14815.694016
13700.0,,0.344,-0.8,28.49,48882.17,metal loss,External,12.0,0.041,,,,,1.0,203.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3272,14899.285416,-0.24384000000000003,182.5,10.921999999999999,17.018,14899.285416
13700.0,,0.344,-0.99,28.3,48882.36,metal loss,External,13.0,0.045,,,,,1.0,203.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.26,2044.19,,,,,,,2015,3274,14899.343328,-0.301752,176.5,20.066,30.987999999999996,14899.343328
14040.0,,0.344,-37.94,2.1,50246.97,metal loss,External,24.0,0.083,,,,,0.7,148.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.06,2042.53,1542.79,2142.13,1543.26,2142.78,0.75,1.85,2015,3316,15315.276456000001,-11.564112,339.5,16.002,28.955999999999996,15315.276456000001
14060.0,,0.344,-6.05,34.49,50264.77,metal loss,External,14.0,0.048,,,,,0.7,149.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.52,2033.45,,,,,,,2015,3321,15320.701896,-1.8440400000000001,328.0,34.036,44.958,15320.701896
14060.0,,0.344,-7.47,33.07,50266.19,metal loss,External,11.0,0.038,,,,,0.7,149.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3322,15321.134712000001,-2.276856,325.5,38.099999999999994,57.91199999999999,15321.134712000001
14060.0,,0.344,-9.05,31.5,50267.77,metal loss,External,14.0,0.048,,,,,0.7,150.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.85,2022.8,,,,,,,2015,3323,15321.616296,-2.7584400000000002,333.0,45.974,48.00599999999999,15321.616296
14060.0,,0.344,-10.4,30.15,50269.11,metal loss,External,13.0,0.045,,,,,0.7,150.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.1,2035.64,,,,,,,2015,3324,15322.024728,-3.1699200000000003,261.5,33.019999999999996,50.038,15322.024728
14060.0,,0.344,-10.56,29.98,50269.28,metal loss,External,12.0,0.041,,,,,0.7,150.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3325,15322.076544,-3.218688,332.0,42.925999999999995,51.053999999999995,15322.076544
14060.0,,0.344,-10.85,29.69,50269.57,metal loss,External,11.0,0.038,,,,,0.7,150.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3326,15322.164936000001,-3.30708,262.5,12.953999999999999,27.94,15322.164936000001
14060.0,,0.344,-10.85,29.69,50269.57,metal loss,External,11.0,0.038,,,,,0.7,150.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3327,15322.164936000001,-3.30708,331.0,29.971999999999998,40.132,15322.164936000001
14060.0,,0.344,-10.95,29.59,50269.67,metal loss,External,12.0,0.041,,,,,0.7,150.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3328,15322.195416,-3.33756,258.5,35.05199999999999,36.068,15322.195416
14060.0,,0.344,-11.72,28.82,50270.44,metal loss,External,10.0,0.034,,,,,0.7,150.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3330,15322.430112000002,-3.5722560000000003,259.0,27.94,40.132,15322.430112000002
14060.0,,0.344,-11.83,28.71,50270.55,metal loss,External,10.0,0.034,,,,,0.7,150.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3331,15322.463640000002,-3.6057840000000003,317.0,51.053999999999995,66.03999999999999,15322.463640000002
14060.0,,0.344,-12.26,28.29,50270.98,metal loss,External,12.0,0.041,,,,,0.7,150.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3332,15322.594704000001,-3.736848,256.5,23.875999999999998,35.05199999999999,15322.594704000001
14060.0,,0.344,-12.56,27.99,50271.28,metal loss,External,17.0,0.058,,,,,0.7,151.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.29,2031.74,,,,,,,2015,3333,15322.686144000001,-3.828288,262.5,32.004,50.038,15322.686144000001
14060.0,,0.344,-13.08,27.46,50271.8,metal loss,External,13.0,0.045,,,,,0.7,151.13,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.24,2037.22,,,,,,,2015,3334,15322.844640000001,-3.986784,333.0,30.987999999999996,41.91,15322.844640000001
14060.0,,0.344,-13.1,27.45,50271.82,metal loss,External,17.0,0.058,,,,,0.7,151.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.97,2024.36,,,,,,,2015,3335,15322.850736,-3.99288,262.0,38.862,57.91199999999999,15322.850736
14060.0,,0.344,-13.35,27.19,50272.07,metal loss,External,15.0,0.052,,,,,0.7,151.19,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.2,2031.62,,,,,,,2015,3336,15322.926936,-4.0690800000000005,333.5,35.05199999999999,40.894,15322.926936
14060.0,,0.344,-13.67,26.88,50272.39,metal loss,External,21.0,0.072,,,,,0.7,151.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.78,2037.98,1539.17,2137.1,1539.74,2137.9,0.75,1.84,2015,3337,15323.024472000001,-4.166616,263.0,22.098,36.068,15323.024472000001
14060.0,,0.344,-13.85,26.7,50272.56,cluster,External,18.0,0.062,,,,,0.7,151.3,,,,1160.0,65000.0,,1342.0,1436.29,1994.25,,,,,,,2015,3338,15323.076288,-4.22148,329.0,61.467999999999996,167.132,15323.076288
14060.0,,0.344,-13.88,26.66,50272.6,cluster,External,24.0,0.083,,,,,0.7,151.31,,,,1160.0,65000.0,,1342.0,1443.26,2003.93,1510.78,2097.68,1520.76,2111.54,0.77,1.81,2015,3339,15323.08848,-4.230624000000001,255.5,43.687999999999995,39.37,15323.08848
14060.0,,0.344,-14.47,26.08,50273.19,metal loss,External,11.0,0.038,,,,,0.7,151.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3340,15323.268312000002,-4.410456000000001,261.5,11.937999999999999,19.049999999999997,15323.268312000002
14060.0,,0.344,-14.47,26.07,50273.19,metal loss,External,14.0,0.048,,,,,0.7,151.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.32,2012.34,,,,,,,2015,3341,15323.268312000002,-4.410456000000001,267.5,56.896,14.985999999999999,15323.268312000002
14060.0,,0.344,-14.55,25.99,50273.27,metal loss,External,12.0,0.041,,,,,0.7,151.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3342,15323.292696,-4.43484,259.5,21.081999999999997,23.114,15323.292696
14060.0,,0.344,-14.56,25.98,50273.28,metal loss,External,18.0,0.062,,,,,0.7,151.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.54,2041.81,,,,,,,2015,3343,15323.295744000001,-4.437888,279.0,20.066,32.004,15323.295744000001
14060.0,,0.344,-14.96,25.58,50273.68,metal loss,External,17.0,0.058,,,Recoat,,0.7,151.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.79,2043.55,,,,,,,2015,3345,15323.417664,-4.559808,261.0,18.034,33.019999999999996,15323.417664
14060.0,,0.344,-16.02,24.53,50274.74,metal loss,External,11.0,0.038,,,Recoat,,0.7,151.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3347,15323.740752,-4.882896,58.5,17.018,30.987999999999996,15323.740752
14060.0,,0.344,-16.29,24.25,50275.01,metal loss,External,20.0,0.069,,,Recoat,,0.7,151.81,,MFL-A/XT,,1160.0,65000.0,,1342.0,1438.24,1996.95,1504.84,2089.43,1507.08,2092.54,0.77,1.8,2015,3348,15323.823048000002,-4.965192,81.5,55.117999999999995,40.132,15323.823048000002
14060.0,,0.344,-16.6,23.94,50275.32,metal loss,External,19.0,0.065,,,Recoat,,0.7,151.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1439.48,1998.68,,,,,,,2015,3349,15323.917536,-5.059680000000001,64.0,56.13399999999999,29.971999999999998,15323.917536
14060.0,,0.344,-16.97,23.57,50275.69,metal loss,External,10.0,0.034,,,Recoat,,0.7,151.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3351,15324.030312,-5.1724559999999995,124.0,26.924,32.004,15324.030312
14060.0,,0.344,-17.03,23.52,50275.75,metal loss,External,11.0,0.038,,,Recoat,,0.7,151.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3352,15324.0486,-5.1907440000000005,139.0,16.002,24.892,15324.0486
14060.0,,,,,50280.84,Area End Sleeve,,,,,,2012 Dig #36,,,152.86,,,,,,,,,,,,,,,,2015,3354,15325.600032,,,,,15325.600032
14060.0,,,,,50282.01,Area Start Composite Wrap,,,,,,Repair Marker @12:00,,,153.05,,,,,,,,,,,,,,,,2015,3355,15325.956648000001,,,,,15325.956648000001
14060.0,,0.344,-24.17,16.37,50282.89,metal loss,External,59.0,0.203,,,Repaired?,,0.7,153.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.2,2021.89,1522.89,2114.49,1527.88,2121.42,0.76,1.82,2015,3356,15326.224872,-7.3670160000000005,149.0,17.018,28.955999999999996,15326.224872
14060.0,,,,,50283.46,Area End Composite Wrap,,,,,,Repair Marker @12:00,,,153.26,,,,,,,,,,,,,,,,2015,3357,15326.398608000001,,,,,15326.398608000001
14060.0,,,,,50284.59,Attachment,,,,,,Repair Marker 2012 Dig #36 Recoat,,,153.42,,,,,,,,,,,,,,,,2015,3358,15326.743032,,180.0,,,15326.743032
14200.0,,0.344,-27.9,12.17,50820.9,metal loss manufacturing,,12.0,0.041,,,,,0.7,141.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3375,15490.210320000002,-8.50392,300.0,9.906,14.985999999999999,15490.210320000002
14200.0,,0.344,-28.08,12.0,50821.08,metal loss manufacturing,,19.0,0.065,,,,,0.7,141.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3376,15490.265184000002,-8.558784,195.5,8.889999999999999,18.034,15490.265184000002
14230.0,,,,,50939.78,Attachment,,,,,,Repair Marker,,,131.08,,,,,,,,,,,,,,,,2015,3380,15526.444944,,180.0,,,15526.444944
14230.0,,,,,50943.39,Attachment,,,,,,Repair Marker,,,130.74,,,,,,,,,,,,,,,,2015,3383,15527.545272000001,,180.0,,,15527.545272000001
14310.0,,0.344,-39.38,0.84,51271.22,metal loss,External,12.0,0.041,,,,,0.7,84.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3394,15627.467856000001,-12.003024000000002,206.0,19.049999999999997,18.034,15627.467856000001
14310.0,,0.344,-39.6,0.61,51271.44,metal loss,External,11.0,0.038,,,,,0.7,84.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3395,15627.534912000001,-12.07008,157.0,19.049999999999997,55.117999999999995,15627.534912000001
14310.0,,0.344,-39.83,0.38,51271.67,metal loss,External,15.0,0.052,,,,,0.7,84.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.13,2046.79,,,,,,,2015,3396,15627.605016,-12.140184,190.5,12.953999999999999,20.066,15627.605016
14310.0,,0.344,-40.0,0.22,51271.84,metal loss,External,25.0,0.086,,,near girth weld,,0.7,84.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.63,2039.15,1540.04,2138.31,1540.78,2139.34,0.75,1.84,2015,3398,15627.656832,-12.192,118.0,19.049999999999997,130.048,15627.656832
14310.0,,0.344,-40.0,0.21,51271.84,metal loss,External,14.0,0.048,,,near girth weld,,0.7,84.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.45,2041.68,,,,,,,2015,3399,15627.656832,-12.192,168.0,23.114,172.974,15627.656832
14310.0,,0.344,-40.11,0.11,51271.95,metal loss,External,10.0,0.034,,,affecting girth weld,,0.7,84.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3400,15627.69036,-12.225528,189.0,14.985999999999999,256.032,15627.69036
14470.0,,0.344,-21.63,18.78,51640.0,cluster,External,71.0,0.244,,,,,0.7,90.01,,,,1160.0,65000.0,,1342.0,1431.83,1988.06,1486.67,2064.2,1508.11,2093.97,0.78,1.78,2015,3421,15739.872000000001,-6.592824,347.5,22.352,113.792,15739.872000000001
14470.0,,0.344,-21.9,18.51,51640.27,metal loss,External,57.0,0.196,,,,,0.7,90.11,,MFL-A/XT,,1160.0,65000.0,,1342.0,1448.11,2010.67,1512.87,2100.59,1519.56,2109.87,0.77,1.81,2015,3422,15739.954296,-6.67512,4.5,21.081999999999997,34.036,15739.954296
14500.0,,0.344,-1.26,25.31,51691.64,metal loss,External,20.0,0.069,,,,,0.7,105.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.05,2039.74,1540.61,2139.09,1541.02,2139.67,0.75,1.84,2015,3427,15755.611872000001,-0.384048,190.0,21.081999999999997,36.068,15755.611872000001
14890.0,,0.344,-39.09,0.92,53192.12,metal loss,External,22.0,0.076,,,,,0.7,184.78,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.32,2037.33,1538.63,2136.35,1539.31,2137.29,0.75,1.84,2015,3471,16212.958176000002,-11.914632000000001,198.0,22.098,102.86999999999999,16212.958176000002
14900.0,,0.344,-0.82,39.3,53193.86,metal loss,External,12.0,0.041,,,,,0.7,185.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,3474,16213.488528000002,-0.249936,149.0,40.132,61.97599999999999,16213.488528000002
14920.0,,0.344,-1.69,38.27,53274.94,metal loss,External,13.0,0.045,,,,,0.7,198.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.02,2042.48,,,,,,,2015,3479,16238.201712000002,-0.515112,145.5,23.114,36.068,16238.201712000002
15210.0,,,,,54356.61,Attachment,,,,,,Repair Marker,,,130.15,,,,,,,,,,,,,,,,2015,3519,16567.894728,,180.0,,,16567.894728
15210.0,,,,,54359.76,Attachment,,,,,,Repair Marker,,,130.88,,,,,,,,,,,,,,,,2015,3522,16568.854848000003,,180.0,,,16568.854848000003
15230.0,,,,,54470.3,Attachment,,,,,,Repair Marker 2012 Dig #40 Recoat,,,165.44,,,,,,,,,,,,,,,,2015,3525,16602.547440000002,,180.0,,,16602.547440000002
